"TIME","Country.Name","LOCATION","MEATCONSUMP.Beef.Kg.","MEATCONSUMP.Pig.Kg.","MEATCONSUMP.Sheep.Kg.","MEATCONSUMP.Poultry.Kg.","CROP.TYPE.Soybean.Thnd.Ha.","CROP.TYPE.Wheat.Thnd.Ha.","CROP.TYPE.Maize.Thnd.Ha.","CROP.TYPE.Rice.Thnd.Ha.","TSE....GDP.","AGRPNPC..ratio.","Region","Income.Group","CO2 emissions (metric tons per capita)","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","GDP per capita (current US$)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Methane emissions (kt of CO2 equivalent)","Population, total"
1993,"India","IND",1.576,0.378,0.594,0.579,4318,24589,5995,42540,NA,NA,"South Asia","Lower middle income",0.703544619470025,75.7200012207031,58.2400016784668,301.159002272177,59.9,58.843,539000,927403866
1993,"Indonesia","IDN",1.475,2.544,0.515,3.222,1406.92,0,3109,11012,NA,NA,"East Asia & Pacific","Lower middle income",0.971856690184327,53.4000015258789,51.3400001525879,827.90526623892,64.901,62.176,314130,190851184
1993,"Iran, Islamic Rep.","IRN",3.858,0,5.827,9.382,72.36,7190,54,588,NA,NA,"Middle East & North Africa","Lower middle income",3.87249557173735,17.9300003051758,25.2700004577637,1067.30758687505,67.794,66.473,68220,59723761
1993,"Israel","ISR",10.652,1.358,1.24,39.824,0,80,6,0,NA,NA,"Middle East & North Africa","High income",7.69815624406006,3.50999999046326,4.6100001335144,NA,79.1,75.3,9180,5261000
1993,"Japan","JPN",7.286,12.901,0.672,11.953,87.4,183.6,0.2,2139,1.534080686,1.9929140245,"East Asia & Pacific","High income",8.88944075495278,6.78000020980835,5.42000007629395,35681.968488155,82.5,76.24,36460,124829000
1993,"Kazakhstan","KAZ",27.851,9.373,14.154,6.225,5.2,12753,117,112,NA,NA,"Europe & Central Asia","Upper middle income",13.3297339694,36.189998626709,38.25,1429.07817700902,70.8,60.1,45610,16380672
1993,"Korea, Rep.","KOR",5.293,13.41,0.229,7.815,116.825,0.547,19.622,1135.812,5.0903506085,2.5856386685,"East Asia & Pacific","High income",7.39071726093045,16.1700000762939,11.7299995422363,8884.92831945455,77.3,68.9,27800,44194628
1993,"Malaysia","MYS",3.001,10.685,0.417,28.921,0.003,0,20,693,NA,NA,"East Asia & Pacific","Upper middle income",3.65359823999106,19.1100006103516,22.2099990844727,3433.16278745365,73.51,69.682,29620,19484901
1993,"Mexico","MEX",8.495,7.635,0.661,12.522,237.765,877.598,7428.225,58.939,2.4623429111,1.4286393494,"Latin America & Caribbean","Upper middle income",3.39439781624779,8.26000022888184,26.2600002288818,5650.02628596643,74.758,69.171,94680,88625440
1993,"New Zealand","NZL",24.151,11.593,21.451,16.837,0,44.487,14.664,0,0.2293360308,1.0032666621,"East Asia & Pacific","High income",6.69335423548513,7.44000005722046,13.1199998855591,13094.1825062307,79.2,73.8,31840,3572200
1993,"Nigeria","NGA",1.665,0.888,1.551,1.413,593,14,5309,1564,NA,NA,"Sub-Saharan Africa","Lower middle income",0.821902461063795,45.4500007629395,54.4799995422363,270.22396671752,47.088,44.661,117230,102700751
1993,"Norway","NOR",13.379,16.691,5.188,4.707,0,70,0,0,2.7444042516,3.334578158,"Europe & Central Asia","High income",7.42812311064657,3.32999992370605,7.36999988555908,27963.55024955,80.23,74.22,6070,4311991
1993,"Pakistan","PAK",4.603,0,4.484,2.03,6.613,8300,879,2187,NA,NA,"South Asia","Lower middle income",0.629789827502155,67.7399978637695,40.7700004577637,442.492257310905,61.713,60.317,74850,117086680
1993,"Paraguay","PRY",29.731,21.774,0.634,4.284,694.117,175,218,35,NA,NA,"Latin America & Caribbean","Upper middle income",0.619029493462653,20.8999996185303,43.0999984741211,1591.37415773709,71.236,67.155,18360,4555518
1993,"Peru","PER",3.413,2.545,1.022,11.622,0.644,85,347,178,NA,NA,"Latin America & Caribbean","Upper middle income",0.920192915838874,33.3899993896484,39,1488.03299454885,70.046,65.715,17130,23408135
1993,"Philippines","PHL",1.686,8.555,0.378,4.806,3.275,0,3149,3545,NA,NA,"East Asia & Pacific","Lower middle income",0.712677845107264,32.6699981689453,53.6599998474121,816.412324363983,70.878,64.56,46490,66593904
1993,"Russian Federation","RUS",18.901,14.679,2.206,8.631,625.09,24665.48,799.86,260.73,NA,NA,"Europe & Central Asia","Upper middle income",12.2713526058483,11.6800003051758,19.0799999237061,2930.67020113494,71.2,58.97,724720,148458777
1993,"Saudi Arabia","SAU",1.987,0,7.515,22.19,0,764,3,0,NA,NA,"Middle East & North Africa","High income",11.6087683497044,0.409999996423721,8.35000038146973,7485.54175585874,72.451,68.696,23660,17763297
1993,"South Africa","ZAF",11.516,2.364,3.6,11.937,55,1075,4661,1,NA,NA,"Sub-Saharan Africa","Upper middle income",6.21768001083117,9.64999961853027,12.3400001525879,3388.77208446662,66.426,59.634,45490,39633754
1993,"Switzerland","CHE",17.58,30.009,1.614,9.564,1.691,97,21,0,3.0095815546,3.517367964,"Europe & Central Asia","High income",6.2623725095539,4.19999980926514,4.73999977111816,39269.671190289,81.43,74.9,6110,6938265
1993,"Thailand","THA",4.045,6.116,0.02,13.242,379.84,0,1218,8482,NA,NA,"East Asia & Pacific","Upper middle income",2.09229790105289,57.5099983215332,56.1800003051758,2209.36303047747,73.823,66.815,60540,58337773
1993,"Turkey","TUR",4.13,0.003,5.582,7.13,29,9716,550,45,4.8911112705,1.3280925175,"Europe & Central Asia","Upper middle income",2.74703511545067,50.2900009155273,21.8299999237061,3180.18757651094,69.748,62.114,37610,56653808
1993,"Ukraine","UKR",17.544,15.327,0.514,6.237,44,5772,1343,23,NA,NA,"Europe & Central Asia","Lower middle income",9.56933030786214,26.4200000762939,25.1800003051758,1257.35009589825,73.35,63.16,164300,52179200
1993,"United Kingdom","GBR",10.463,17.736,5.957,17.394,0,1758.966,0,0,NA,NA,"Europe & Central Asia","High income",9.36474323517193,1.08000004291534,2.84999990463257,18390.2178183549,79.1,73.8,129280,57718614
1993,"United States","USA",29.718,23.746,0.586,38.599,23191.398,25373.9,25454.812,1146.478,0.7774499414,1.0951536719,"North America","High income",19.2381087954324,1.01999998092651,2.58999991416931,26387.2937338171,78.8,72.2,751480,259919000
1993,"Vietnam","VNM",1.648,9.226,0.032,2.038,120.1,0,497,6559,NA,NA,"East Asia & Pacific","Lower middle income",0.335406593288648,68.9800033569336,68.5800018310547,182.308401759113,76.1,66.719,47530,72300308
1993,"World","WLD",6.796,10.43,1.566,7.399,60854.44,223213.64,134182.8,145928.52,NA,NA,"","",3.76932763065974,41.7524426113961,43.4154146524603,3864.76425468447,68.2825082904198,63.675260913744,6789110,5537885552
1994,"","OECD",15.72,22.066,2.078,19.646,26467.572,80079.917,49162.452,5693.082,1.4069920488,1.3494109293,"","",NA,NA,NA,NA,NA,NA,NA,NA
1994,"","BRICS",4.01,10.946,0.956,4.396,25334.055,78400.53,45620.29,76894.88,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA
1994,"Argentina","ARG",48.594,4.837,2.374,18.392,5935,5263,2522,141,NA,NA,"Latin America & Caribbean","Upper middle income",3.30817356060368,0.239999994635582,0.589999973773956,7483.14033425721,75.902,69.014,108430,34402669
1994,"Australia","AUS",25.662,15.646,18.505,24.473,17.787,7890.7,50.2,119,0.4557375011,1.0547321287,"East Asia & Pacific","High income",15.6073928871465,3.51999998092651,5.92000007629395,18046.1364806876,80.9,75,150660,17855000
1994,"Brazil","BRA",23.259,6.204,0.664,16.602,11675.005,1033.8,14282.2,4391,NA,NA,"Latin America & Caribbean","Upper middle income",1.39695292278059,9.39999961853027,23.9599990844727,3500.61146795399,71.583,64.483,311160,159432717
1994,"Canada","CAN",23.226,22.368,0.727,26.645,821.1,10773.4,973.2,0,0.8218893958,1.166919795,"North America","High income",15.131378203319,2.29999995231628,4.21000003814697,19934.3093100129,80.9,74.9,97440,29000663
1994,"Chile","CHL",14.557,8.672,0.786,16.684,0,362,104,30.4,NA,NA,"Latin America & Caribbean","High income",2.4974682956353,5.51000022888184,21.3799991607666,4024.21522782414,77.657,71.57,13070,14166346
1994,"China","CHN",1.523,19.674,1.058,4.698,8127,28981,21152,29500,NA,NA,"East Asia & Pacific","Upper middle income",2.31902906023065,49.4599990844727,58.310001373291,473.492278719989,71.858,67.724,773650,1191835000
1994,"Colombia","COL",12.319,2.884,0.314,12.229,45.074,51,741,385,NA,NA,"Latin America & Caribbean","Upper middle income",1.5780652344147,6.94999980926514,33.0800018310547,2284.83881295591,74.609,66.986,60590,35758978
1994,"Egypt, Arab Rep.","EGY",6.229,0.035,1.234,5.049,26.055,887,865,579,NA,NA,"Middle East & North Africa","Lower middle income",1.41466343580649,47,32.1500015258789,849.452499105263,68.744,63.931,34550,61095804
1994,"Ethiopia","ETH",2.904,0.016,0.961,0.571,6.8,959,1881,0,NA,NA,"Sub-Saharan Africa","Low income",0.0409561313983603,67.1100006103516,84.0500030517578,125.549581258108,50.376,47.317,43620,55180993
1994,"India","IND",1.542,0.373,0.585,0.584,4887,25147,6136,42810,NA,NA,"South Asia","Lower middle income",0.727526089342543,75.4599990844727,57.6599998474121,346.102951420647,60.454,59.277,543900,945601828
1994,"Indonesia","IDN",1.413,2.657,0.454,3.704,1477.432,0,3652,10734,NA,NA,"East Asia & Pacific","Lower middle income",1.01553517682766,49.7000007629395,46.6599998474121,912.203293895825,65.271,62.58,317860,193917458
1994,"Iran, Islamic Rep.","IRN",3.708,0,5.643,9.368,104,6782,80,563,NA,NA,"Middle East & North Africa","Lower middle income",4.31056905717137,17.6599998474121,25.0699996948242,1185.68642144334,68.274,67.378,70080,60590608
1994,"Israel","ISR",13.894,1.312,1.237,42.227,0,78,6,0,NA,NA,"Middle East & North Africa","High income",8.03111687349509,1.8400000333786,4.32999992370605,NA,79.4,75.5,9480,5399000
1994,"Japan","JPN",8.003,12.976,0.563,12.476,60.9,151.9,0.169,2212,1.7468382238,2.2874830673,"East Asia & Pacific","High income",9.29029062614837,6.57999992370605,5.28999996185303,39200.4913356095,82.96,76.57,36160,125178000
1994,"Kazakhstan","KAZ",26.532,7.543,13.012,4.405,5.7,12620,112,102,NA,NA,"Europe & Central Asia","Upper middle income",12.1431216084762,36.25,38.8699989318848,1316.18362895297,70.3,59.7,43710,16145766
1994,"Korea, Rep.","KOR",5.649,13.829,0.279,7.812,121.729,0.582,21.667,1102.608,4.9102890826,2.5577185125,"East Asia & Pacific","High income",7.9125854529212,15.0200004577637,10.9499998092651,10385.3361681219,77.7,69.3,27660,44641540
1994,"Malaysia","MYS",3.235,11.224,0.399,29.979,0.003,0,20,699,NA,NA,"East Asia & Pacific","Upper middle income",3.85433458467392,18.0100002288818,21.9699993133545,3728.1104809359,73.691,69.843,30660,19977508
1994,"Mexico","MEX",9.978,8.21,0.688,13.371,288.499,964.572,8193.968,87.796,1.7959250175,1.1856752169,"Latin America & Caribbean","Upper middle income",3.6157168483088,8.23999977111816,26.0599994659424,5854.41811722684,75.052,69.522,95270,90156396
1994,"New Zealand","NZL",21.023,13.053,38.563,18.304,0,52.362,16.505,0,0.2763743002,1.0055825851,"East Asia & Pacific","High income",6.70718232044199,7.30000019073486,12.789999961853,15279.9396250121,79.7,74.2,32770,3620000
1994,"Nigeria","NGA",1.761,0.9,1.718,1.404,620,15,5426,1714,NA,NA,"Sub-Saharan Africa","Lower middle income",0.76481308221847,45.1500015258789,54.5999984741211,321.320674137556,47.049,44.694,119250,105293701
1994,"Norway","NOR",14.417,17.187,5.503,5.305,0,68,0,0,2.4705608314,3.2263456954,"Europe & Central Asia","High income",7.76412375279971,3.16000008583069,7.03999996185303,29315.9076756294,80.64,74.88,6130,4336613
1994,"Pakistan","PAK",4.716,0,4.68,2.207,6.013,8034,890,2125,NA,NA,"South Asia","Lower middle income",0.633501570302922,67.4899978637695,40.5400009155273,434.465404153285,61.993,60.581,76110,120362764
1994,"Paraguay","PRY",29.124,21.436,0.626,5.838,735.503,172,331,40,NA,NA,"Latin America & Caribbean","Upper middle income",0.715801818050893,20.7600002288818,42.7900009155273,1686.84527811247,71.436,67.324,19310,4666096
1994,"Peru","PER",3.185,2.579,0.966,11.941,0.942,102,365,239,NA,NA,"Latin America & Caribbean","Upper middle income",0.937470979172925,32.810001373291,38.310001373291,1881.73735538394,70.566,66.239,18260,23851405
1994,"Philippines","PHL",1.855,8.658,0.39,4.919,3.158,0,2692,3667,NA,NA,"East Asia & Pacific","Lower middle income",0.755344103533124,32.0099983215332,53.0800018310547,939.918817147918,71.236,64.868,49970,68180846
1994,"Russian Federation","RUS",17.954,13.219,1.882,10.484,580.05,22190.73,524.09,192.88,NA,NA,"Europe & Central Asia","Upper middle income",10.8678168048075,12.1099996566772,19.7999992370605,2662.10403424087,71.73,57.55,666920,148407912
1994,"Saudi Arabia","SAU",2.097,0,6.579,20.764,0,582,3,0,NA,NA,"Middle East & North Africa","High income",12.011875170709,0.469999998807907,8.14000034332275,7421.28919382258,72.866,69.061,25050,18214475
1994,"South Africa","ZAF",9.969,2.318,4.193,13.427,65,1048,3526,1,NA,NA,"Sub-Saharan Africa","Upper middle income",6.21264226971752,9.52000045776367,12.2399997711182,3445.2282810658,65.967,58.983,45600,40564061
1994,"Switzerland","CHE",15.98,28.034,1.577,10.116,1.717,103,29,0,2.7786917702,3.4389047439,"Europe & Central Asia","High income",6.0896837839828,4.09000015258789,4.65000009536743,43128.2506095156,81.71,75.15,6060,6993795
1994,"Thailand","THA",3.258,6.461,0.018,12.17,395.36,0,1351,8975,NA,NA,"East Asia & Pacific","Upper middle income",2.31370469182522,57.0299987792969,55.1599998474121,2491.42783631948,73.915,66.668,60950,58875275
1994,"Turkey","TUR",3.783,0.005,4.962,7.296,31,9800,485,41,4.3403256101,1.2606073497,"Europe & Central Asia","Upper middle income",2.67405741647557,49.0999984741211,21.1000003814697,2270.33732535606,70.358,62.628,37030,57564209
1994,"Ukraine","UKR",15.857,13.12,0.734,4.556,23,4562,668,22,NA,NA,"Europe & Central Asia","Lower middle income",8.00575485252709,26.4699993133545,25.8700008392334,1011.97943262582,72.95,62.39,155050,51921400
1994,"United Kingdom","GBR",10.359,18.151,5.659,21.82,0,1810.964,0,0,NA,NA,"Europe & Central Asia","High income",9.25227870132839,1.1599999666214,2.84999990463257,19708.4356396777,79.6,74.3,122300,57865745
1994,"United States","USA",30.772,24.054,0.527,39.201,24608.612,25009.657,29501.682,1341.942,0.6602627358,1.068658132,"North America","High income",19.2806108100302,1.00999999046326,2.55999994277954,27694.853416234,79,72.4,758520,263126000
1994,"Vietnam","VNM",1.664,9.972,0.038,2.024,132,0,535,6599,NA,NA,"East Asia & Pacific","Lower middle income",0.363198328554503,68.1399993896484,67.5299987792969,221.129175230536,76.387,66.968,48420,73651220
1994,"World","WLD",6.853,10.7,1.583,7.845,62488.364,215660.45,138448.75,146449.77,NA,NA,"","",3.73238477723104,40.906089054523,42.7441488583581,4106.69072095169,68.5326653445501,63.8405136637068,6763240,5622085788
1995,"","OECD",15.684,21.921,2.031,20.13,26549.758,81687.202,45640.57,5499.499,1.2938493836,1.3020913753,"","",NA,NA,NA,NA,NA,NA,NA,NA
1995,"","BRICS",4.22,11.025,1.026,5.263,24016.56,81664.59,46916.05,78020.95,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA
1995,"Argentina","ARG",43.693,5.086,2.233,18.662,5914,4933,2604,184,NA,NA,"Latin America & Caribbean","Upper middle income",3.2677572934643,0.370000004768372,0.790000021457672,7408.70866363112,76.09,69.212,108840,34828168
1995,"Australia","AUS",25.526,15.652,15.115,24.217,23.803,9220.7,56.3,137,0.4351397893,1.0262813676,"East Asia & Pacific","High income",15.9921425409473,3.49000000953674,5.73999977111816,20319.6306283956,80.8,75,149190,18072000
1995,"Brazil","BRA",25.906,6.76,0.702,20.161,10299.47,1832.9,13756.7,4268,-0.616975653,0.8322486371,"Latin America & Caribbean","Upper middle income",1.49055774257443,9.48999977111816,23.2099990844727,4748.21573407477,72.019,64.819,311550,162019889
1995,"Canada","CAN",23.309,21.894,0.717,26.324,824.1,11122.7,1003.5,0,0.8387410898,1.0955803089,"North America","High income",15.3400869985988,2.11999988555908,4,20613.1057108828,81,75.2,101280,29302311
1995,"Chile","CHL",15.833,9.332,0.727,19.172,0,390,99,34,0.4891731885,1.0557176535,"Latin America & Caribbean","High income",2.65978455814616,5.42000007629395,20.7900009155273,5107.27751262395,77.943,71.852,13350,14380864
1995,"China","CHN",1.954,19.939,1.238,5.943,8127,28860,22776,30744,2.3896321133,1.0607605562,"East Asia & Pacific","Upper middle income",2.56036618514261,47.1399993896484,56.3800010681152,609.656679205465,72.103,67.916,798450,1204855000
1995,"Colombia","COL",13.129,2.896,0.312,13.397,27.157,35,656,413,3.2591912154,1.2795599076,"Latin America & Caribbean","Upper middle income",1.62157243763961,7.01000022888184,33.0200004577637,2539.91287721915,74.89,67.406,61000,36421438
1995,"Egypt, Arab Rep.","EGY",5.983,0.034,1.255,5.62,15.216,1055,736,588,NA,NA,"Middle East & North Africa","Lower middle income",1.47383391334027,42.4799995422363,31.9400005340576,965.110869392024,69.231,64.408,36650,62334025
1995,"Ethiopia","ETH",2.87,0.017,0.924,0.552,6.9,846,1718,0,NA,NA,"Sub-Saharan Africa","Low income",0.0450498568694178,66.9499969482422,83.9899978637695,134.34296024645,50.858,47.82,44990,57047906
1995,"India","IND",1.488,0.369,0.6,0.588,5035,25700,5979,42837,NA,NA,"South Asia","Lower middle income",0.768837675103507,75.3000030517578,57.1399993896484,373.76648078334,60.991,59.703,551490,963922586
1995,"Indonesia","IDN",1.314,2.268,0.425,3.918,1477.432,0,3744,11438,0.9293956609,1.0467904272,"East Asia & Pacific","Lower middle income",1.13154513285111,43.9000015258789,44.0299987792969,1026.39343607504,65.625,62.965,320580,196934257
1995,"Iran, Islamic Rep.","IRN",3.57,0,5.564,9.567,58,6567,120,566,NA,NA,"Middle East & North Africa","Lower middle income",4.43340195341159,17.0400009155273,24.8500003814697,1569.25544698398,68.747,67.975,73810,61442658
1995,"Israel","ISR",12.343,1.498,1.271,40.693,0,80,6,0,0.8824569769,1.1450913802,"Middle East & North Africa","High income",8.4346257889991,1.74000000953674,4.13000011444092,18166.849888555,79.5,75.5,9760,5545000
1995,"Japan","JPN",8.408,13.029,0.576,12.565,68.6,151.3,0.12,2118,1.6751364595,2.2283248523,"East Asia & Pacific","High income",9.34702563121653,6.48999977111816,5.17000007629395,43428.9523711293,82.84,76.39,34970,125472000
1995,"Kazakhstan","KAZ",22.513,5.297,10.541,3.097,4.2,12552,86,94.7,2.2664991778,1.1247180938,"Europe & Central Asia","Upper middle income",10.9052446905374,36.2099990844727,38.9000015258789,1288.18851938364,69.4,58,37690,15816243
1995,"Korea, Rep.","KOR",6.483,14.384,0.247,8.505,105.035,2.312,17.541,1055.868,4.7053776148,2.5934389374,"East Asia & Pacific","High income",8.52261053164559,14.0500001907349,10.2700004577637,12564.7781344586,77.9,69.7,27430,45092991
1995,"Malaysia","MYS",3.53,10.922,0.524,30.274,0.003,0,23,673,NA,NA,"East Asia & Pacific","Upper middle income",4.09418299963236,16.9699993133545,21.6299991607666,4329.7079981979,73.86,69.977,31330,20487604
1995,"Mexico","MEX",8.551,8.045,0.424,14.55,134.396,929.331,8020.392,78.439,-0.000794091,0.9371614709,"Latin America & Caribbean","Upper middle income",3.34397772543403,8.10000038146973,26.2099990844727,3928.22371141004,75.348,69.859,96250,91663290
1995,"New Zealand","NZL",28.218,12.425,30.028,22.268,0,50.062,18.559,0,0.2905922564,1.0078326122,"East Asia & Pacific","High income",6.63690314150378,6.69000005722046,12.210000038147,17399.9290205084,79.5,74.1,33540,3673400
1995,"Nigeria","NGA",1.731,0.966,1.811,1.377,617,20,5472,1875,NA,NA,"Sub-Saharan Africa","Lower middle income",0.755361321492867,44.9099998474121,54.6500015258789,408.181044825253,47.014,44.749,112560,107948339
1995,"Norway","NOR",14.104,17.998,5.539,5.976,0,66,0,0,2.1187717262,2.4697864948,"Europe & Central Asia","High income",7.59316422523114,3.30999994277954,7.30000019073486,34875.9428893152,80.82,74.8,6090,4359184
1995,"Pakistan","PAK",4.826,0,4.894,2.239,2.132,8170,935,2162,NA,NA,"South Asia","Lower middle income",0.668380315266584,67.5100021362305,40.7700004577637,489.881829848191,62.274,60.837,77770,123776835
1995,"Paraguay","PRY",29.971,21.325,0.58,6.246,833.005,221,325,25.7,NA,NA,"Latin America & Caribbean","Upper middle income",0.791318441194782,20.4200000762939,42.2799987792969,1897.09834727976,71.626,67.491,20510,4776838
1995,"Peru","PER",3.388,2.612,0.972,13.09,1.41,99,401,203,NA,NA,"Latin America & Caribbean","Upper middle income",1.04530327951969,32.5699996948242,37.8600006103516,2194.01724731413,71.068,66.731,19640,24299168
1995,"Philippines","PHL",2.118,9.094,0.388,5.293,3.158,0,2736,3918,NA,NA,"East Asia & Pacific","Lower middle income",0.885588715948953,30.1200008392334,51.5499992370605,1062.13307977363,71.537,65.105,51680,69784087
